ID,Grade,Section,Major,Midterm 1 (2677998),Midterm 2 (2696673),Final (2710773),OpenDSA (2715116),Pre-Course Survey on Experience with AI Tools (2667450),Project 1 (2647679),Project 2 (2682268),Project 3 (2694133),Project 4 (2703442),Bank Day Bonus Points (2723669),Final Points,,"Before this semester, had you ever used a Large Language Model (LLM), such as ChatGPT, Claude, or GitHub Copilot?",What activities have you used LLMs for?,Which of the following AI tools have you used before?,"If you have used any AI tools not listed above, please describe. Or write ""None"".",Approximately how long have you been using these AI tools?,LLMs usually produce correct answers if the prompt is clear,LLMs can generate convincing but incorrect explanations,LLM outputs should always be verified,Feel free to write here anything else that you would like to say about your experience with AI tools that might be relevant to this class.,,8762405: Did you use an LLM to help with any part of this project?,"8762406: What LLM tools did you use, if any? (Select all that apply.)","8762407: If you marked ""Other"" for the previous question, please list here any other LLM that you used to help you with this project.",8762408: How did you use the LLM?,8762409: How helpful did you find using an LLM for debugging your project?,8762410: How helpful did you find using an LLM for planning a development roadmap or developing the overall structure?,8762411: How helpful did you find using an LLM to search for information or understand concepts needed to develop the project?,8762412: How helpful did you find using an LLM for understanding project requirements?,8762413: How helpful did you find using an LLM for writing test cases?,8762414: How helpful did you find using an LLM for generating code?,8762415: How helpful did you find using an LLM for improving existing code?,8762416: Briefly discuss here if you used an LLM for any other purpose as part of your project.,,8935652: Did you use an LLM to help with any part of this project?,"8935653: What LLM tools did you use, if any? (Select all that apply.)","8935654: If you marked ""Other"" for the previous question, please list here any other LLM that you used to help you with this project.",8935655: How did you use the LLM?,8935656: How helpful did you find using an LLM for debugging your project?,8935657: How helpful did you find using an LLM for planning a development roadmap or developing the overall structure?,8935658: How helpful did you find using an LLM to search for information or understand concepts needed to develop the project?,8935659: How helpful did you find using an LLM for understanding project requirements?,8935660: How helpful did you find using an LLM for writing test cases?,8935661: How helpful did you find using an LLM for generating code?,8935662: How helpful did you find using an LLM for improving existing code?,8935663: Briefly discuss here if you used an LLM for any other purpose as part of your project.,,8996517: Did you use an LLM to help with any part of this project?,"8996518: What LLM tools did you use, if any? (Select all that apply.)","8996519: If you marked ""Other"" for the previous question, please list here any other LLM that you used to help you with this project.",8996520: How did you use the LLM?,8996521: How helpful did you find using an LLM for debugging your project?,8996522: How helpful did you find using an LLM for planning a development roadmap or developing the overall structure?,8996523: How helpful did you find using an LLM to search for information or understand concepts needed to develop the project?,8996524: How helpful did you find using an LLM for understanding project requirements?,8996525: How helpful did you find using an LLM for writing test cases?,8996526: How helpful did you find using an LLM for generating code?,8996527: How helpful did you find using an LLM for improving existing code?,8996528: Briefly discuss here if you used an LLM for any other purpose as part of your project.,,9012716: Did you use an LLM to help with any part of this project?,"9012717: What LLM tools did you use, if any? (Select all that apply.)","9012718: If you marked ""Other"" for the previous question, please list here any other LLM that you used to help you with this project.",9012719: How did you use the LLM?,9012720: How helpful did you find using an LLM for debugging your project?,9012721: How helpful did you find using an LLM for planning a development roadmap or developing the overall structure?,9012722: How helpful did you find using an LLM to search for information or understand concepts needed to develop the project?,9012723: How helpful did you find using an LLM for understanding project requirements?,9012724: How helpful did you find using an LLM for writing test cases?,9012725: How helpful did you find using an LLM for generating code?,9012726: How helpful did you find using an LLM for improving existing code?,9012727: Briefly discuss here if you used an LLM for any other purpose as part of your project.,"9012792: As part of a research study on student use of LLMs in programming assignments, a research team is seeking your permission to use data from assignments submitted as part of this class.
Title of research study: LLM Assignment Use Analysis
Principal Investgator: Cliff Shaffer, shaffer@vt.edu, 540-231-4354.
Key Information: This study will make use of assignments that you submit as a regular part of this class. No additional work is needed on your part to participate in the study. All assignment data will be de-identified prior to beginning any analysis, and the data will not be re-identified at any time. Your decision to participate or not participate will have no bearing on your grade or relationship with Virginia Tech. The research team won’t know who participated until after grades have been turned in.
Detailed Information: The following is more detailed information about this study in addition to the information listed above. The information to be studied include content from your course assignments, including these LLM use surveys and your scores on various assignments. Once the information for an individual has been aggregated, all identifying information is removed prior to analysis of the data. No attempt to later re-identify the data will be made. The only data stored will be the de-identified, aggregated data for the entire class. Federal laws state that you must give permission for researchers to access your school records. By giving consent to participate, you are also providing consent to access the following school records: These LLM survey responses and scores for assignments submitted for this class. If identifiers are removed from your private information, that information could be used for future research studies or distributed to another investigator for future research studies without your additional informed consent. Thisrelease will be kept indefinitely.
Who can I talk to?If you have questions, concerns, or complaints, or think the research has hurt you, talk to the research team by contacting shaffer@vt.edu.This research has been reviewed and approved by the Virginia Tech Institutional Review Board (IRB). You may communicate with them at 540-231-3732 or irb@vt.edu if:●  You have questions about your rights as a research subject●  Your questions, concerns, or complaints are not being answered by the research team●  You cannot reach the research team●  You want to talk to someone besides the research team to provide feedback about this research
How many people will be studied?We plan to include about 800-1000 people in this research study.
What happens if I say yes, I want to be in this research? You do not need to do anything different regardless of whether you agree to allow use of your data or not. All data used comes from assignments that you do as a normal part of the course.
What happens if I say yes, but I change my mind later? You may contact the study team at shaffer@vt.edu later to ask that your data not be used.
Is there any way being in this study could be bad for me? There are no known risks to participating in this study.
What happens to the information collected for the research?We will make every effort to limit the use and disclosure of your personal information only to people who have a need to review this information. We cannot promise complete confidentiality. Organizations that may inspect and copy your information include the IRB, Human Research Protection Program, and other authorized representatives of Virginia Tech. Since the information under study is class assignments, the above is true whether you participate in the research or not. The results of this research study may be presented in summary form at conferences, in presentations, reports to the sponsor, academic papers, and as part of a thesis/dissertation.

"
250031,A-,CS_3114_13469_202601,CS,64,77.4,58,197.28,5,113,130,125,116,9,894.68,,Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use","Microsoft Copilot,ChatGPT,ClaudeAI,Google Gemini",<p>None</p>,Over a year,3,4,5,<p>I have definitely learned how to be better at prompt generation to retreive the results that I would want.</p>,,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Very helpful,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,"I used an LLM for many parts of my project. I at first used it to understand some of the concepts if I didn’t understand them through the OpenDSA textbook. Then, it was used to understand how to structure classes and methods, since something like arrays couldn’t be used, so I found it difficult to implement only hash. It also helped with code generation for classes. Then, it aided in generating some test cases and debugging to determine the issue in my code, as well as understanding how to increase mutation testing.",,Yes,"Gemini,ClaudeAI",N/A,I used it in a browser,Very helpful,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,"I used LLMs (in addition to for the questions above) in comment generation as well, in order to help me explain the methods better throughout the classes. It also helped me understand the various mutants in the code, in order to increase my mutation score.",,Yes,"ChatGPT,Gemini,ClaudeAI",,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,,,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Somewhat helpful,Not at all helpful,Very Helpful,I did not use an LLM for understanding project requirements,Somewhat helpful,Very Helpful,Not at all helpful,I used LLMs to also understand some of the mutation report to determine where I needed more test cases.,"Yes, I consent to having my class assignments used as part of this research."
250120,A,CS_3114_13469_202601,CS,63,86,79.5,200,5,129,116,135,123,9,945.5,,Occasionally,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use","Microsoft Copilot,GitHub Copilot,ChatGPT,ClaudeAI,Google Gemini,Cursor",<p>None</p>,6-12 months,3,4,5,<p>N/A</p>,,Yes,"ChatGPT,Gemini,ClaudeAI",N/A,I used it in a browser,Very helpful,Very Helpful,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,"I used the LLM to brainstorm specific edge cases for my test suite, such as generating inputs that trigger multiple memory pool expansions in a single insertion. This helped me identify gaps in my logic that PITest would have otherwise flagged as surviving mutants.",,Yes,"ChatGPT,Gemini",N/A. ,I used it in a browser,Very helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,I have not used an LLM for any other purpose as part of the project.,,Yes,"ChatGPT,Gemini,ClaudeAI",N/A,I used it in a browser,Very helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Very Helpful,N/A. ,,Yes,"ChatGPT,Gemini,ClaudeAI",N/A,I used it in a browser,Very helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,N/A,"Yes, I consent to having my class assignments used as part of this research."
250172,A,CS_3114_13469_202601,CS,91,80.4,80,200,5,125,135,105,130,9,960.4,,Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use","GitHub Copilot,ChatGPT,ClaudeAI,Google Gemini,Perplexity",<p>None</p>,Over a year,4,5,5,"<p>I feel like AI is a great tool especially when it comes to personalized learning but it requires informed use. As for this class, DSA is a foundational topic in CS so AI can be really helpful if used with care.</p>",,Yes,"Gemini,ClaudeAI",None,I used it in a browser,Somewhat helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Very Helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Somewhat helpful, I did not use the LLM for any other purpose. ,,Yes,"Gemini,ClaudeAI",,I used it in a browser,Somewhat helpful,Somewhat helpful,Very Helpful,I did not use an LLM for understanding project requirements,Very Helpful,Somewhat helpful,Very Helpful,,,Yes,Gemini,,I used it in a browser,Very helpful,Somewhat helpful,Very Helpful,I did not use an LLM for understanding project requirements,Somewhat helpful,Somewhat helpful,Very Helpful,,,Yes,ChatGPT,,I used it from in an IDE,Somewhat helpful,Somewhat helpful,Very Helpful,Not at all helpful,Somewhat helpful,Very Helpful,Very Helpful,,"Yes, I consent to having my class assignments used as part of this research."
251221,A,CS_3114_13469_202601,CMDA,83,89,92,200,5,124,118,135,94,9,949,,Very Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use","Microsoft Copilot,GitHub Copilot,ChatGPT,ClaudeAI,Google Gemini,Perplexity","<p>I usually use AI to synthesize PDFs of information + ask questions about it, especially when I'm trying to study for a test. I also like to use it when debugging my code, brainstorming alternative approaches, and explaining concepts.</p>",Over a year,3,4,5,<p>N/A</p>,,Yes,"Microsoft Copilot,ChatGPT,ClaudeAI",N/A,I used it in a browser,Somewhat helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Somewhat helpful,I did not use an LLM for generating code,Not at all helpful,I used LLMs to help me generate javadoc comments for my classes and test classes.,,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Somewhat helpful,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,N/A,,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Somewhat helpful,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Somewhat helpful,For help writing javadoc comments,,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Somewhat helpful,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Javadoc comments,"Yes, I consent to having my class assignments used as part of this research."
251956,B+,CS_3114_13469_202601,CS,88,86.8,76,200,5,73,125,100,120,0,873.8,,Very Frequently,"Programing-related tasks for personal use,Writing for personal use,Writing in a course,Other","Microsoft Copilot,ChatGPT,Google Gemini",<p>None</p>,Over a year,3,5,5,,,Yes,ChatGPT,,I used it in a browser,Somewhat helpful,Somewhat helpful,Somewhat helpful,Not at all helpful,Somewhat helpful,Somewhat helpful,Not at all helpful,No I didn't use an LLM for any other purpose.,,Yes,ChatGPT,,I used it in a browser,Very helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,I did not use an LLM for generating code,Somewhat helpful,"No, I have not used an LLM for any other purpose.",,Yes,Gemini,,I used it in a browser,Somewhat helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Not at all helpful,Somewhat helpful,Somewhat helpful,I didn't use an LLM for any other purpose.,,Yes,"ChatGPT,Gemini",,I used it in a browser,Somewhat helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Somewhat helpful,I did not use an LLM for generating code,Somewhat helpful,,"Yes, I consent to having my class assignments used as part of this research."
252101,A,CS_3114_13469_202601,CS,80,76.6,66.5,200,5,111,135,135,120,9,938.1,,Occasionally,Programing-related tasks for personal use,ChatGPT,<p>I worked on a project to create a very simple chatbot using Ollama</p>,6-12 months,4,5,5,,,Yes,ClaudeAI,,I used it in a browser,Not at all helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,Somewhat helpful,I did not use an LLM for generating code,I did not use an LLM for improving existing code,,,Yes,ClaudeAI,,I used it in a browser,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Somewhat helpful,Somewhat helpful,Not at all helpful,I did not use an LLM for generating code,Not at all helpful,,,Yes,ClaudeAI,,I used it in a browser,Not at all helpful,Very Helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,Somewhat helpful,I realized a little late in the processes that I did not split up my code into classes in a way that matched project requirements. I had an LLM go through and shift some of my comments and variable references to work in a separate class file. While reading through it did try to add some of its own comments but I was able to go through and delete them/ change things back to how I had it originally.,,Yes,ClaudeAI,,I used it in a browser,Not at all helpful,Somewhat helpful,Very Helpful,I did not use an LLM for understanding project requirements,Not at all helpful,I did not use an LLM for generating code,I did not use an LLM for improving existing code,,"Yes, I consent to having my class assignments used as part of this research."
252146,B,CS_3114_13469_202601,CS,58,72.4,52,199.5,5,107,104,135,105,0,837.9,,Occasionally,"Programing-related tasks in a course,Writing for personal use","Microsoft Copilot,ChatGPT,Google Gemini,Cursor",<p>None</p>,1-6 months,4,4,5,<p>N/A</p>,,Yes,"ChatGPT,ClaudeAI",,I used it in a browser,Somewhat helpful,Somewhat helpful,Very Helpful,I did not use an LLM for understanding project requirements,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,Yes,"ChatGPT,ClaudeAI",,I used it in a browser,Somewhat helpful,Somewhat helpful,Very Helpful,I did not use an LLM for understanding project requirements,Somewhat helpful,Somewhat helpful,I did not use an LLM for improving existing code,,,Yes,"Gemini,ClaudeAI",,I used it in a browser,Somewhat helpful,Very Helpful,Somewhat helpful,Not at all helpful,I did not use an LLM for writing test cases,Somewhat helpful,I did not use an LLM for improving existing code,,,Yes,"ChatGPT,ClaudeAI",,I used it in a browser,Somewhat helpful,Very Helpful,Somewhat helpful,I did not use an LLM for understanding project requirements,Somewhat helpful,Not at all helpful,I did not use an LLM for improving existing code,,"Yes, I consent to having my class assignments used as part of this research."
252415,A,CS_3114_13469_202601,CS,77,88,86.5,200,5,120,120,135,129,9,969.5,,Very Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course","Microsoft Copilot,ChatGPT,ClaudeAI,Google Gemini,Cursor,Perplexity",<p>None</p>,Over a year,4,5,5,,,Yes,"ChatGPT,Gemini",,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,Very Helpful,,,Yes,"Cursor,ChatGPT,ClaudeAI",,I used it in a browser,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,Somewhat helpful,"I used Ai to help write code, generate and debug test cases",,Yes,Cursor,,I used it from in an IDE,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,,,Yes,Cursor,,I used it from in an IDE,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,Somewhat helpful,,"Yes, I consent to having my class assignments used as part of this research."
252989,A,CS_3114_13469_202601,CS,84,80.6,84,200,5,135,120,125,125,9,967.6,,Occasionally,Other,"GitHub Copilot,ChatGPT,Google Gemini,Perplexity",<p>None</p>,1-6 months,2,5,5,,,No,None Used,N/A,I did not use an LLM,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,N/A,,Yes,Gemini,,I used it in a browser,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,Somewhat helpful,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,"For understanding project requirements, my partner and I used an LLM to help understand the high-level steps that the dna tree would have to use to reach the structure specified in the test case after the insertions. We previously did not fully understand the functionality of the dna tree, but it was clarified by the LLM and we were able to implement and debug it without further assistance. ",,Yes,Gemini,N/A,I used it in a browser,Somewhat helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Very Helpful,Very Helpful,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,My partner and I used Gemini to help understand the project requirements and specifications as well as high-level conceptual clarification related to external sorting. ,,Yes,Gemini,,I used it in a browser,Not at all helpful,Not at all helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,I did not use an LLM for generating code,I did not use an LLM for improving existing code,,"Yes, I consent to having my class assignments used as part of this research."
253177,A,CS_3114_13469_202601,CS,61,87,98,200,5,115,120,125,115,9,935,,Very Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use,Writing in a course","Microsoft Copilot,GitHub Copilot,ChatGPT,ClaudeAI,Google Gemini,Cursor,Perplexity","<p>Grok AI</p>
<p>DeepSeek</p>",Over a year,4,4,5,<p>I feel AI can be very powerful if prompted well and if the results are verified.</p>,,Yes,"Cursor,ChatGPT,ClaudeAI",N/A,I used it from in an IDE,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,"I mainly used LLMs to understand the code logic, verify if my logic was correct and then used it for testing and debugging, mainly for identifying mutations and deciding which tests will be best suited to catch those mutations and get my mutation score up. I also used it at the end to check for style errors and line length errors and then the ones that were left after submission I ended up fixing myself. ",,Yes,"Cursor,ChatGPT,ClaudeAI",,I used it from in an IDE,Very helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Somewhat helpful,N/A,,Yes,"Cursor,Gemini,ClaudeAI",,I used it from in an IDE,Very helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Very Helpful,I used it to fix styling issue and completing requirement checklist,,Yes,"Cursor,ClaudeAI",N/A,I used it from in an IDE,Very helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,I used it to understand concepts used behind the implementation and also to fix styling errors at the end.,"Yes, I consent to having my class assignments used as part of this research."
253439,A,CS_3114_13469_202601,CS,92,94,98,200,5,125,105,130,110,9,968,,Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use","ChatGPT,ClaudeAI,Google Gemini,Cursor",<p>None</p>,Over a year,3,5,5,<p>N/A</p>,,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Somewhat helpful,Very Helpful,Somewhat helpful,Not at all helpful,Somewhat helpful,Somewhat helpful,Not at all helpful,N/A,,Yes,"Gemini,ClaudeAI",N/A,I used it in a browser,Somewhat helpful,Very Helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Not at all helpful,N/A,,Yes,"ChatGPT,Gemini",N/A,I used it in a browser,Somewhat helpful,Very Helpful,Somewhat helpful,Not at all helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,N/A,,Yes,ChatGPT,N/A,I used it in a browser,Somewhat helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Not at all helpful,N/A,"Yes, I consent to having my class assignments used as part of this research."
253618,A,CS_3114_13469_202601,CS,77,88,77.5,200,5,134,110,120,105,9,925.5,,Very Frequently,"Programing-related tasks for personal use,Writing for personal use","Microsoft Copilot,ChatGPT",<p>None</p>,Over a year,3,5,5,,,Yes,Microsoft Copilot,,I used it another way,Somewhat helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Very Helpful,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,,,Yes,Microsoft Copilot,,I used it another way,Somewhat helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,Somewhat helpful,Not at all helpful,I did not use an LLM for improving existing code,,,Yes,Microsoft Copilot,,I used it another way,Somewhat helpful,Somewhat helpful,Somewhat helpful,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,Somewhat helpful,Not at all helpful,,,Yes,Microsoft Copilot,,I used it another way,Somewhat helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,Very Helpful,Somewhat helpful,Not at all helpful,,"Yes, I consent to having my class assignments used as part of this research."
253752,A,CS_3114_13469_202601,CSA,97,94,96,200,5,115,125,135,125,9,1001,,Occasionally,"Programing-related tasks for personal use,Programing-related tasks in a course","Microsoft Copilot,ChatGPT,ClaudeAI,Google Gemini",<p>None</p>,Over a year,4,5,5,"<p>AI tools are very powerful but require the right prompts. With programming projects that can take upward of 40-50 hours, frequent prompting is required. Since ChatGPT's memory isn't great, you can expect students that use AI to spend lots of time debugging problems caused by the AI itself!</p>",,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Very helpful,Somewhat helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,Somewhat helpful,Very Helpful,Somewhat helpful,Very Helpful,N/A,,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Very helpful,Somewhat helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,N/A,,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Very helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Somewhat helpful,N/A,,Yes,"ChatGPT,Gemini,ClaudeAI",N/A,I used it in a browser,Somewhat helpful,Somewhat helpful,Not at all helpful,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,N/A,"Yes, I consent to having my class assignments used as part of this research."
253909,A,CS_3114_13469_202601,DCC,98,96,93,200,5,135,135,135,135,9,1041,,Frequently,"Programing-related tasks for personal use,Other","GitHub Copilot,ChatGPT,Google Gemini,Perplexity",<p>None</p>,Over a year,3,5,5,"<p>They have issues when dealing with more complex tasks that deal with multiple different classes and chunks of code. Are solid for simple, granular functions in my experience.</p>",,Yes,ChatGPT,,I used it in a browser,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Somewhat helpful,Somewhat helpful,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,,,Yes,ChatGPT,,I used it in a browser,I did not use an LLM to help debug my project.,Somewhat helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,Somewhat helpful,Somewhat helpful,I did not use an LLM for generating code,I did not use an LLM for improving existing code,,,Yes,ClaudeAI,,I used it in a browser,I did not use an LLM to help debug my project.,Somewhat helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,Somewhat helpful,I did not use an LLM for writing test cases,Very Helpful,I did not use an LLM for improving existing code,,,Yes,"ChatGPT,ClaudeAI",,I used it in a browser,I did not use an LLM to help debug my project.,Somewhat helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,Somewhat helpful,I did not use an LLM for writing test cases,Somewhat helpful,I did not use an LLM for improving existing code,,"Yes, I consent to having my class assignments used as part of this research."
254378,A,CS_3114_13469_202601,CS,75,91,91,200,5,127,120,135,135,9,988,,Frequently,Programing-related tasks for personal use,"ChatGPT,ClaudeAI,Cursor",<p>None</p>,1-6 months,2,4,5,,,Yes,"ChatGPT,Gemini",None,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,I did not use an LLM for generating code,Somewhat helpful,None,,Yes,ChatGPT,,I used it in a browser,Very helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Not at all helpful,Somewhat helpful,,,Yes,Cursor,,I used it from in an IDE,Very helpful,Somewhat helpful,Very Helpful,Somewhat helpful,I did not use an LLM for writing test cases,Somewhat helpful,Very Helpful,,,Yes,"Cursor,ChatGPT,ClaudeAI",,I used it from in an IDE,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,,"Yes, I consent to having my class assignments used as part of this research."
255006,A-,CS_3114_13469_202601,CMDA,90,82,46.5,200,5,94,115,125,130,9,896.5,,Occasionally,"Programing-related tasks for personal use,Writing for personal use,Other","GitHub Copilot,ChatGPT,Cursor",<p>None</p>,Over a year,3,4,5,"<p>I think it is a good way to plan code out with sectioning and pseudocoding, but not actual coding.</p>",,Yes,ClaudeAI,None,I used it in a browser,Somewhat helpful,Somewhat helpful,Very Helpful,I did not use an LLM for understanding project requirements,Somewhat helpful,I did not use an LLM for generating code,Somewhat helpful,None,,Yes,ClaudeAI,N/A,I used it in a browser,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Very Helpful,"No other purpose other than debugging, roadmapping, and helping me create test cases and finding things to test that weren't already covered by my code, in order to improve mutation.",,Yes,ClaudeAI,N/A,I used it in a browser,Very helpful,Somewhat helpful,Very Helpful,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,Somewhat helpful,Somewhat helpful,"Reviewing and debugging code, planning the structure of the code, and helping me create the skeleton of the code so I could get a general idea of what work needed to be done. I understood the project requirements, but I needed help getting started.",,Yes,ClaudeAI,N/A,I used it in a browser,Very helpful,Somewhat helpful,Very Helpful,Not at all helpful,Somewhat helpful,Somewhat helpful,Very Helpful,"Used Claude to help optimize my code, shorten long scripts to shorter ones, help understand what I needed to test for, and increase my mutation percentage. Helped me roadmap my project and how to address each part, reference test by reference test.","Yes, I consent to having my class assignments used as part of this research."
255043,A,CS_3114_13469_202601,CS,90,93,82.5,200,5,115,120,135,125,9,974.5,,Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use,Writing in a course","GitHub Copilot,ChatGPT,Google Gemini",<p>Figma Make</p>,Over a year,4,4,5,"<p>I have had experience using AI to iterate through designs of programs for LeetCode and other similar sites. Typically, my original solution is inefficient, and AI has helped me identify more appropriate solutions and discrepancies that the use of different types of programming languages can cause.</p>",,Yes,"ChatGPT,Gemini",N/A,I used it in a browser,Somewhat helpful,Very Helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,"I asked ChatGPT to generate a rough UML diagram, which I used as a basis for what functions I implemented in Hash and Memory Manager.",,Yes,"ChatGPT,Gemini",N/A,I used it in a browser,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,"Used an LLM as a grader, pasting them the project requirements and draft rubric, and asking them where I would fall on such a rubric. Helped highlight ideas of needing more documentation and caught that I had forgotten to originally use the flyweight design.",,Yes,"GitHub Copilot,ChatGPT,Gemini",N/A,I used it in a browser,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,I did not use an LLM for writing test cases,Very Helpful,Somewhat helpful,"I used an LLM to help set up a GitHub repo to store project states. For this project in particular, due to optimization, I sometimes had to rewrite it entirely, but I wanted to keep my old version in case it turned out to be less efficient. For this reason, I asked an LLM to help me set up a GitHub repo in Eclipse.",,Yes,"GitHub Copilot,ChatGPT,Gemini",N/A,I used it from in an IDE,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Used LLM as a grader to ensure that I met all project requirements.,"Yes, I consent to having my class assignments used as part of this research."
